b2c_c2c,seller_id,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,category_id,item_price,quantity,payment_datetime,delivery_date,package_size,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
B2C,818,2019-08-07 22:59:00+00:00,0,0.0,3,5,1,34.94,2,2019-08-06 20:17:03+00:00,2019-08-09 00:00:00+00:00,LETTER,NY,PA,3,1565218740,1565122623,1565308800,2,1
C2C,2035430,2018-10-22 21:55:00+00:00,1,27.8,2,5,0,197.5,1,2018-10-18 20:57:44+00:00,2018-10-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,MN,4,1540245300,1539896264,1540339200,128,2
C2C,44679,2018-10-19 16:38:00+00:00,0,3.5,3,5,3,1.99,1,2018-10-18 19:06:02+00:00,2018-10-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,KY,2,1539967080,1539889562,1540166400,3,3
B2C,10655,2019-03-14 05:21:00+00:00,4,0.0,2,9,9,4.99,1,2019-03-13 02:11:20+00:00,2019-03-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,AZ,4,1552540860,1552443080,1552694400,3,0
B2C,10655,2019-03-14 05:22:00+00:00,4,0.0,2,9,9,9.98,1,2019-03-14 00:06:24+00:00,2019-03-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,AZ,2,1552540920,1552521984,1552608000,3,0
B2C,55880,2018-11-08 15:06:00+00:00,1,20.95,2,5,22,24.99,1,2018-11-08 03:42:46+00:00,2018-11-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,WI,3,1541689560,1541648566,1541808000,128,1
B2C,8712,2018-11-03 02:31:00+00:00,0,0.0,3,5,2,13.0,1,2018-11-02 04:00:03+00:00,2018-11-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,2,1541212260,1541131203,1541203200,4,2
C2C,78872,2019-02-14 22:16:00+00:00,3,0.0,2,8,14,4.75,1,2019-02-14 19:28:17+00:00,2019-02-23 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,MI,6,1550182560,1550172497,1550880000,16,3
B2C,2184,2019-05-15 21:09:00+00:00,0,0.0,3,5,3,1.0,1,2019-05-15 18:00:21+00:00,2019-05-18 00:00:00+00:00,LETTER,FL,MI,3,1557954540,1557943221,1558137600,8,1
C2C,128029,2018-10-20 17:18:00+00:00,1,14.95,2,5,3,39.0,1,2018-10-19 15:16:39+00:00,2018-10-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,GA,1,1540055880,1539962199,1540166400,8,2
B2C,76652,2018-10-24 13:15:00+00:00,2,23.05,2,9,12,50.0,1,2018-10-23 18:34:42+00:00,2018-10-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,DE,3,1540386900,1540319682,1540512000,192,2
B2C,40853,2018-10-16 02:05:00+00:00,0,0.0,3,5,0,10.65,1,2018-10-15 03:34:43+00:00,2018-10-17 00:00:00+00:00,NONE,AZ,CA,2,1539655500,1539574483,1539734400,8,1
B2C,401741,2018-10-19 16:46:00+00:00,2,24.27,2,9,5,4.99,1,2018-10-19 15:13:10+00:00,2018-10-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,IL,5,1539967560,1539961990,1540512000,208,1
C2C,56133,2018-10-29 23:33:00+00:00,0,0.0,3,5,17,2.99,1,2018-10-23 22:44:45+00:00,2018-10-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,CA,6,1540855980,1540334685,1540944000,8,2
C2C,11725,2018-11-17 22:18:00+00:00,0,0.0,3,5,6,19.95,1,2018-11-17 01:45:09+00:00,2018-11-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,LA,PA,2,1542493080,1542419109,1542672000,8,0
B2C,11725,2019-06-22 01:10:00+00:00,0,0.0,3,5,6,19.95,1,2019-06-21 14:10:56+00:00,2019-06-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,PA,1,1561165800,1561126256,1561334400,8,0
B2C,2474,2019-08-06 01:12:00+00:00,0,0.0,3,5,1,8.25,1,2019-08-05 16:21:37+00:00,2019-08-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,TX,4,1565053920,1565022097,1565308800,4,1
B2C,40525,2018-10-22 14:45:00+00:00,1,3.57,2,5,0,13.95,1,2018-10-21 11:04:04+00:00,2018-10-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,MO,3,1540219500,1540119844,1540425600,8,1
C2C,936571,2018-10-24 19:58:00+00:00,1,11.8,2,5,3,29.0,1,2018-10-19 19:48:46+00:00,2018-10-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,CA,6,1540411080,1539978526,1540598400,32,3
B2C,125,2018-11-19 22:34:00+00:00,0,3.39,3,5,6,4.76,2,2018-11-18 00:48:04+00:00,2018-11-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,CT,2,1542666840,1542502084,1542758400,2,0
B2C,27343,2018-11-09 21:29:00+00:00,1,0.0,2,5,2,19.99,1,2018-11-08 21:57:03+00:00,2018-11-13 00:00:00+00:00,LETTER,NJ,AZ,2,1541798940,1541714223,1542067200,8,2
B2C,110696,2019-01-08 21:50:00+00:00,1,0.0,2,5,6,50.0,1,2019-01-02 14:27:50+00:00,2019-01-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,ID,6,1546984200,1546439270,1547078400,32,3
B2C,58967,2018-10-23 04:43:00+00:00,0,0.0,3,5,15,18.0,1,2018-10-21 02:11:53+00:00,2018-10-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AR,FL,3,1540269780,1540087913,1540425600,4,1
C2C,565133,2018-10-16 19:56:00+00:00,4,3.95,2,9,24,3.95,1,2018-10-14 04:49:20+00:00,2018-10-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,FL,4,1539719760,1539492560,1539907200,8,3
C2C,1512800,2018-10-22 20:43:00+00:00,0,0.0,3,5,11,24.99,1,2018-10-21 19:28:54+00:00,2018-10-23 00:00:00+00:00,LARGE_ENVELOPE,AZ,AZ,1,1540240980,1540150134,1540252800,9,2
B2C,6362,2019-05-02 17:55:00+00:00,0,0.0,3,5,0,19.95,1,2019-05-02 09:38:25+00:00,2019-05-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,SC,2,1556819700,1556789905,1556928000,8,1
C2C,541654,2018-10-13 18:40:00+00:00,0,0.0,3,5,11,99.0,1,2018-10-13 15:44:58+00:00,2018-10-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,CO,0,1539456000,1539445498,1539561600,5,1
C2C,145668,2018-10-16 02:23:00+00:00,0,3.99,3,5,12,60.0,1,2018-10-13 03:39:08+00:00,2018-10-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,WA,4,1539656580,1539401948,1539820800,8,2
C2C,333352,2018-12-12 19:58:00+00:00,3,0.0,2,8,13,5.75,1,2018-12-11 20:50:49+00:00,2018-12-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,MN,6,1544644680,1544561449,1545177600,4,1
B2C,14040,2018-10-26 03:09:00+00:00,0,5.15,3,5,0,49.95,1,2018-10-22 04:42:08+00:00,2018-10-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,FL,5,1540523340,1540183328,1540771200,12,4
B2C,40524,2018-10-15 18:11:00+00:00,0,0.0,3,5,15,34.99,1,2018-10-13 22:58:26+00:00,2018-10-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,IN,2,1539627060,1539471506,1539734400,8,1
C2C,384931,2018-10-15 20:59:00+00:00,0,0.0,3,5,5,55.0,1,2018-10-14 23:46:04+00:00,2018-10-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,OH,2,1539637140,1539560764,1539734400,8,2
C2C,101587,2018-11-03 23:02:00+00:00,0,3.95,3,5,8,8.99,1,2018-11-02 07:13:21+00:00,2018-11-06 00:00:00+00:00,NONE,MT,CA,2,1541286120,1541142801,1541462400,8,2
C2C,1799730,2018-10-22 15:40:00+00:00,1,15.1,2,5,10,62.0,1,2018-10-20 16:34:25+00:00,2018-10-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TN,TX,2,1540222800,1540053265,1540339200,96,1
C2C,1852472,2018-10-15 17:07:00+00:00,0,8.95,3,5,0,39.99,1,2018-10-13 18:11:07+00:00,2018-10-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,MA,2,1539623220,1539454267,1539734400,8,3
B2C,27028,2019-07-03 15:24:00+00:00,2,0.0,2,9,17,31.96,1,2019-07-02 19:10:22+00:00,2019-07-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,OH,2,1562167440,1562094622,1562284800,32,1
C2C,2530330,2018-10-22 20:34:00+00:00,1,11.75,2,5,0,83.0,1,2018-10-20 20:08:35+00:00,2018-10-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,IL,3,1540240440,1540066115,1540425600,48,3
C2C,1022517,2018-11-05 17:07:00+00:00,0,0.0,3,5,6,60.0,1,2018-11-03 04:14:14+00:00,2018-11-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,FL,2,1541437620,1541218454,1541548800,3,1
C2C,1162612,2018-11-16 17:39:00+00:00,1,10.4,2,5,9,9.0,2,2018-11-10 23:58:35+00:00,2018-11-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,NC,4,1542389940,1541894315,1542412800,48,1
C2C,6562517,2018-10-23 19:40:00+00:00,0,0.0,3,5,6,61.0,1,2018-10-23 01:04:32+00:00,2018-10-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TN,CA,5,1540323600,1540256672,1540771200,8,1
B2C,427217,2018-10-20 17:17:00+00:00,0,15.0,3,5,4,710.0,1,2018-10-19 04:30:56+00:00,2018-10-22 00:00:00+00:00,NONE,MI,NY,1,1540055820,1539923456,1540166400,8,3
C2C,459565,2018-10-24 13:54:00+00:00,2,22.43,2,9,4,135.0,1,2018-10-22 17:10:51+00:00,2018-10-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,MN,4,1540389240,1540228251,1540512000,80,2
B2C,3221,2018-12-18 23:35:00+00:00,0,0.0,3,5,1,16.99,1,2018-12-17 03:17:07+00:00,2018-12-21 00:00:00+00:00,NONE,WV,AZ,4,1545176100,1545016627,1545350400,10,1
C2C,6808245,2018-10-17 19:21:00+00:00,1,7.6,2,5,5,15.0,1,2018-10-14 11:46:59+00:00,2018-10-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,WI,4,1539804060,1539517619,1539907200,16,2
C2C,2131094,2018-11-16 18:24:00+00:00,1,0.0,2,5,2,80.0,1,2018-11-15 23:31:16+00:00,2018-11-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,FL,2,1542392640,1542324676,1542585600,80,1
C2C,659243,2019-03-18 20:59:00+00:00,0,3.75,3,5,0,30.0,1,2019-03-17 20:19:35+00:00,2019-03-21 00:00:00+00:00,LETTER,CA,CT,3,1552942740,1552853975,1553126400,8,2
B2C,368065,2018-10-17 20:00:00+00:00,2,4.25,2,9,20,56.0,1,2018-10-15 23:02:38+00:00,2018-10-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NY,5,1539806400,1539644558,1539993600,8,3
B2C,208310,2018-10-22 19:57:00+00:00,1,15.0,2,5,3,7.4,1,2018-10-22 03:19:54+00:00,2018-10-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CT,NJ,3,1540238220,1540178394,1540425600,32,2
B2C,37915,2018-10-22 19:23:00+00:00,0,0.0,3,5,8,7.95,1,2018-10-21 23:53:13+00:00,2018-10-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,OR,2,1540236180,1540165993,1540339200,8,1
C2C,263039,2018-10-22 19:16:00+00:00,1,7.25,2,5,1,29.95,1,2018-10-21 21:38:47+00:00,2018-10-24 00:00:00+00:00,NONE,MN,OK,2,1540235760,1540157927,1540339200,8,2
B2C,113123,2018-10-22 19:09:00+00:00,0,6.7,3,5,4,3.82,1,2018-10-19 23:00:47+00:00,2018-10-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,TN,3,1540235340,1539990047,1540339200,16,1
B2C,129504,2019-04-01 19:56:00+00:00,1,8.0,2,5,1,30.0,1,2019-04-01 00:33:30+00:00,2019-04-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,SC,TX,2,1554148560,1554078810,1554249600,8,1
B2C,18412,2018-10-26 16:41:00+00:00,0,0.0,3,5,0,19.99,1,2018-10-25 14:51:58+00:00,2018-10-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,AL,3,1540572060,1540479118,1540857600,8,1
B2C,3880,2019-04-04 10:00:00+00:00,2,0.0,2,9,2,5.89,1,2019-04-03 05:01:28+00:00,2019-04-09 00:00:00+00:00,NONE,CA,CA,5,1554372000,1554267688,1554768000,8,2
B2C,12103,2018-11-24 19:51:00+00:00,0,0.0,3,5,3,5.31,1,2018-11-24 06:45:38+00:00,2018-12-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,WI,5,1543089060,1543041938,1543622400,5,1
C2C,600589,2018-10-31 18:02:00+00:00,0,3.75,3,5,0,1.99,1,2018-10-26 16:03:25+00:00,2018-11-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,MI,5,1541008920,1540569805,1541116800,6,3
C2C,307628,2018-11-03 05:44:00+00:00,0,3.75,3,5,0,10.0,1,2018-11-01 17:38:24+00:00,2018-11-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,FL,4,1541223840,1541093904,1541548800,8,3
C2C,881883,2018-10-23 16:52:00+00:00,0,3.5,3,5,7,12.99,1,2018-10-23 04:23:15+00:00,2018-10-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,MI,3,1540313520,1540268595,1540512000,8,2
C2C,66543,2019-01-25 18:05:00+00:00,3,3.17,2,8,14,9.99,1,2019-01-24 17:24:16+00:00,2019-01-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,MA,2,1548439500,1548350656,1548633600,32,2
B2C,12364,2018-11-09 13:34:00+00:00,0,0.0,3,5,9,12.0,1,2018-11-09 03:51:40+00:00,2018-11-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,NH,2,1541770440,1541735500,1542067200,8,1
B2C,8729,2018-11-09 17:06:00+00:00,9,17.65,2,5,0,160.0,1,2018-11-09 11:21:37+00:00,2018-11-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KY,CO,1,1541783160,1541762497,1542067200,48,1
B2C,148853,2018-10-17 23:52:00+00:00,0,3.75,3,5,5,104.95,1,2018-10-17 09:56:38+00:00,2018-10-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,-1,TX,1,1539820320,1539770198,1539820800,7,1
C2C,3143645,2018-10-17 18:52:00+00:00,1,9.85,2,5,11,200.0,1,2018-10-16 13:22:56+00:00,2018-10-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,MN,3,1539802320,1539696176,1539907200,18,3
B2C,2741,2018-11-03 16:47:00+00:00,0,0.0,3,5,2,17.49,1,2018-11-02 05:05:50+00:00,2018-11-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,2,1541263620,1541135150,1541376000,3,2
B2C,111987,2018-10-22 17:24:00+00:00,6,0.0,2,5,2,18.5,1,2018-10-22 04:36:51+00:00,2018-10-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,KY,2,1540229040,1540183011,1540339200,32,1
B2C,11060,2018-11-02 21:42:00+00:00,1,0.0,2,5,10,37.95,1,2018-11-01 20:15:32+00:00,2018-11-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AR,KY,2,1541194920,1541103332,1541376000,16,1
B2C,63580,2018-10-30 21:50:00+00:00,0,3.5,3,5,7,12.0,1,2018-10-29 16:56:40+00:00,2018-11-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,VA,3,1540936200,1540832200,1541030400,8,2
C2C,379765,2018-11-17 04:21:00+00:00,0,0.71,3,5,24,1.5,1,2018-11-14 01:03:36+00:00,2018-11-28 00:00:00+00:00,LETTER,IL,PA,10,1542428460,1542157416,1543363200,2,3
B2C,337,2019-05-14 00:51:00+00:00,0,0.0,3,5,1,24.99,1,2019-05-10 22:19:51+00:00,2019-05-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,CA,4,1557795060,1557526791,1557964800,4,0
B2C,77211,2018-10-24 09:56:00+00:00,3,0.0,2,8,14,9.05,1,2018-10-23 00:17:54+00:00,2018-10-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OR,CA,6,1540374960,1540253874,1540857600,8,1
B2C,35391,2018-10-24 01:23:00+00:00,0,6.25,3,5,0,6.5,1,2018-10-23 00:31:23+00:00,2018-10-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,UT,TN,3,1540344180,1540254683,1540425600,8,1
C2C,117628,2018-10-28 00:26:00+00:00,0,7.0,3,5,4,5.0,1,2018-10-26 17:10:57+00:00,2018-10-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,NJ,3,1540686360,1540573857,1540944000,8,2
B2C,11860,2018-11-08 23:30:00+00:00,2,0.0,2,9,5,24.0,1,2018-11-05 06:17:43+00:00,2018-11-13 00:00:00+00:00,NONE,GA,CA,5,1541719800,1541398663,1542067200,8,3
B2C,2661,2018-12-10 21:20:00+00:00,7,9.45,2,5,1,22.0,1,2018-12-10 17:17:56+00:00,2018-12-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,OR,2,1544476800,1544462276,1544572800,16,1
C2C,676775,2018-10-16 17:03:00+00:00,0,0.0,3,5,12,34.99,1,2018-10-16 02:49:54+00:00,2018-10-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,FL,3,1539709380,1539658194,1539820800,8,1
C2C,907945,2019-02-13 16:09:00+00:00,8,8.95,2,5,13,89.95,1,2019-02-13 12:13:50+00:00,2019-02-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,GA,2,1550074140,1550060030,1550188800,8,2
B2C,1253,2019-07-09 01:13:00+00:00,1,0.0,2,5,11,89.99,2,2019-07-08 19:05:13+00:00,2019-07-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MN,NV,3,1562634780,1562612713,1562803200,8,1
B2C,105121,2018-10-23 01:39:00+00:00,1,11.0,2,5,3,375.0,1,2018-10-22 02:54:48+00:00,2018-10-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,TX,2,1540258740,1540176888,1540339200,64,5
C2C,97530,2018-10-20 14:57:00+00:00,3,3.17,2,8,16,4.0,1,2018-10-20 04:39:56+00:00,2018-10-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KY,FL,2,1540047420,1540010396,1540339200,21,3
C2C,117450,2018-11-03 14:54:00+00:00,0,0.0,3,5,15,5.99,1,2018-11-03 14:09:14+00:00,2018-11-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,MI,0,1541256840,1541254154,1541376000,8,1
C2C,100788,2019-07-19 17:45:00+00:00,1,5.5,2,5,0,14.0,1,2019-07-18 00:13:30+00:00,2019-07-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AL,GA,3,1563558300,1563408810,1563753600,32,0
B2C,157,2018-11-03 15:41:00+00:00,0,0.0,3,5,25,4.24,1,2018-10-26 15:55:12+00:00,2018-11-05 00:00:00+00:00,LETTER,CA,CA,6,1541259660,1540569312,1541376000,8,10
B2C,153127,2019-01-25 23:22:00+00:00,3,4.0,2,8,18,5.99,1,2019-01-25 04:12:10+00:00,2019-01-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,TN,4,1548458520,1548389530,1548806400,8,1
B2C,234,2018-11-19 21:57:00+00:00,0,0.0,3,5,5,5.99,1,2018-11-19 14:55:09+00:00,2018-11-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,NE,2,1542664620,1542639309,1542758400,8,1
B2C,234,2018-12-19 22:18:00+00:00,0,0.0,3,5,5,13.95,1,2018-12-18 18:39:09+00:00,2018-12-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,NE,4,1545257880,1545158349,1545609600,8,1
B2C,16428,2019-04-23 16:07:00+00:00,1,0.0,2,5,0,9.99,1,2019-04-22 16:14:18+00:00,2019-04-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,MD,5,1556035620,1555949658,1556323200,16,2
B2C,40298,2018-10-29 22:14:00+00:00,0,3.75,3,5,3,9.95,1,2018-10-27 16:36:21+00:00,2018-10-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,OK,2,1540851240,1540658181,1540944000,8,2
B2C,12773,2018-11-27 01:52:00+00:00,0,0.0,3,5,5,62.95,1,2018-11-26 15:01:38+00:00,2018-11-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,UT,NY,4,1543283520,1543244498,1543536000,8,1
C2C,60682,2018-10-24 18:41:00+00:00,1,7.0,2,5,4,14.99,1,2018-10-24 02:30:52+00:00,2018-10-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IN,VA,3,1540406460,1540348252,1540512000,80,2
B2C,53617,2018-10-17 17:51:00+00:00,0,0.0,3,5,30,33.0,1,2018-10-17 16:52:49+00:00,2018-10-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,NC,2,1539798660,1539795169,1539907200,8,2
C2C,174643,2018-10-27 01:44:00+00:00,0,4.1,3,5,0,0.99,1,2018-10-25 19:30:13+00:00,2018-10-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,TN,2,1540604640,1540495813,1540771200,9,2
C2C,1373915,2018-10-30 17:49:00+00:00,0,2.66,3,5,0,2.99,1,2018-10-25 01:14:08+00:00,2018-11-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AL,PA,6,1540921740,1540430048,1541030400,4,2
C2C,553291,2018-10-24 17:05:00+00:00,3,3.5,2,8,14,3.91,1,2018-10-23 00:04:53+00:00,2018-10-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,SC,WI,6,1540400700,1540253093,1540857600,32,3
C2C,908013,2019-04-09 01:55:00+00:00,0,3.95,3,5,2,7.5,1,2019-04-07 03:08:17+00:00,2019-04-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NJ,3,1554774900,1554606497,1554940800,3,2
B2C,7559,2018-10-27 01:49:00+00:00,0,0.0,3,5,0,21.99,1,2018-10-26 02:17:42+00:00,2018-10-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,CO,2,1540604940,1540520262,1540771200,48,0
B2C,46449,2018-11-02 14:53:00+00:00,0,12.99,3,5,6,12.99,1,2018-10-31 08:05:16+00:00,2018-11-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,FL,5,1541170380,1540973116,1541548800,48,1
B2C,160068,2018-10-26 18:46:00+00:00,0,4.5,3,5,0,53.0,1,2018-10-23 00:25:55+00:00,2018-10-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,MO,5,1540579560,1540254355,1540771200,5,3
B2C,3448,2018-11-15 01:21:00+00:00,0,0.0,3,5,12,22.99,2,2018-11-14 00:18:11+00:00,2018-11-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,2,1542244860,1542154691,1542240000,3,0
B2C,3448,2018-11-28 01:27:00+00:00,0,0.0,3,5,12,22.99,1,2018-11-27 04:35:38+00:00,2018-12-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,CA,6,1543368420,1543293338,1543881600,3,0
B2C,57388,2018-12-01 01:21:00+00:00,0,0.0,3,5,2,57.0,1,2018-11-29 11:16:25+00:00,2018-12-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CA,2,1543627260,1543490185,1543795200,48,0
C2C,239048,2018-10-18 20:50:00+00:00,2,14.99,2,9,3,15.0,1,2018-10-18 02:09:56+00:00,2018-10-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,CA,3,1539895800,1539828596,1539993600,32,3
B2C,105160,2018-11-07 22:25:00+00:00,0,2.99,3,5,9,8.99,1,2018-11-06 08:44:11+00:00,2018-11-13 00:00:00+00:00,LETTER,FL,IL,4,1541629500,1541493851,1542067200,8,1
B2C,68093,2018-10-24 17:52:00+00:00,0,0.0,3,5,0,13.0,1,2018-10-22 18:23:09+00:00,2018-10-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,TX,5,1540403520,1540232589,1540684800,8,2
C2C,207285,2018-11-23 20:37:00+00:00,1,7.0,2,5,3,20.95,1,2018-11-23 15:47:21+00:00,2018-11-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,LA,2,1543005420,1542988041,1543276800,32,1
C2C,1210238,2018-10-29 16:37:00+00:00,0,3.75,3,5,15,0.99,1,2018-10-25 03:38:58+00:00,2018-11-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,RI,GA,6,1540831020,1540438738,1541030400,5,3
B2C,113748,2018-11-14 19:17:00+00:00,0,0.0,3,5,2,24.0,1,2018-11-11 04:59:04+00:00,2018-11-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,TX,4,1542223020,1541912344,1542412800,8,3
B2C,1365,2019-05-07 21:25:00+00:00,1,0.0,2,5,6,29.75,1,2019-05-04 16:59:36+00:00,2019-05-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,NE,4,1557264300,1556989176,1557446400,8,1
B2C,27496,2019-03-14 20:51:00+00:00,0,0.0,3,5,3,5.99,1,2019-03-14 00:14:42+00:00,2019-03-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,NY,3,1552596660,1552522482,1552867200,8,1
B2C,5150,2018-10-20 17:28:00+00:00,0,0.0,3,5,9,16.42,1,2018-10-19 22:42:48+00:00,2018-10-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,AR,1,1540056480,1539988968,1540166400,8,1
B2C,19638,2019-01-14 22:01:00+00:00,2,0.0,2,9,2,9.9,1,2019-01-13 01:35:06+00:00,2019-01-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CT,3,1547503260,1547343306,1547683200,7,1
C2C,158404,2018-10-29 21:28:00+00:00,0,5.15,3,5,0,6.88,1,2018-10-29 18:39:43+00:00,2018-10-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,AZ,2,1540848480,1540838383,1540944000,12,0
B2C,383122,2018-10-27 05:57:00+00:00,0,3.5,3,5,3,22.27,1,2018-10-25 23:28:10+00:00,2018-10-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,WA,2,1540619820,1540510090,1540771200,2,3
C2C,923000,2018-10-19 21:12:00+00:00,1,10.0,2,5,4,15.0,1,2018-10-19 03:02:41+00:00,2018-10-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,FL,2,1539983520,1539918161,1540166400,40,2
B2C,9313,2019-05-17 17:06:00+00:00,0,0.0,3,5,2,34.95,1,2019-05-16 14:57:39+00:00,2019-05-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,TX,2,1558112760,1558018659,1558310400,4,2
B2C,12842,2019-07-22 21:18:00+00:00,0,0.0,3,5,17,15.52,1,2019-07-20 03:56:38+00:00,2019-07-26 00:00:00+00:00,LETTER,CO,CA,5,1563830280,1563594998,1564099200,8,2
