b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,package_size,record_number,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
B2C,7788,3.0,2018-11-20 19:07:13+00:00,4,0.0,2,9,08810,79706,0,7.22,1,2018-11-20 14:49:10+00:00,2018-12-01 00:00:00+00:00,0,NONE,8108,TX,NJ,8,1542740833,1542725350,1543622400,8,3
B2C,20769,1.0,2018-11-30 21:54:00+00:00,0,0.0,3,5,29605,71459,2,22.5,1,2018-11-29 20:00:42+00:00,2018-12-03 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8109,LA,SC,2,1543614840,1543521642,1543795200,12,1
B2C,2474,1.0,2019-09-28 02:34:00+00:00,0,0.0,3,5,77386,26301,1,15.8,1,2019-09-26 21:26:03+00:00,2019-09-30 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8110,WV,TX,2,1569638040,1569533163,1569801600,16,1
B2C,2474,1.0,2019-04-10 05:39:00+00:00,0,0.0,3,5,77386,78411,1,15.8,1,2019-04-07 17:37:50+00:00,2019-04-11 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8111,TX,TX,3,1554874740,1554658670,1554940800,16,1
B2C,97886,,2018-12-01 21:26:00+00:00,0,5.65,3,5,85203,29356,4,19.35,1,2018-12-01 12:02:13+00:00,2018-12-04 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8112,SC,AZ,1,1543699560,1543665733,1543881600,12,1
C2C,530413,,2018-11-14 18:44:00+00:00,4,7.0,2,9,48197,78620,0,29.99,1,2018-11-13 03:31:29+00:00,2018-11-17 00:00:00+00:00,0,LETTER,8113,TX,MI,4,1542221040,1542079889,1542412800,8,1
B2C,35337,2.0,2018-12-02 05:28:00+00:00,4,3.79,2,9,37179,71203,2,17.99,1,2018-11-29 11:08:48+00:00,2018-12-03 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8114,LA,TN,2,1543728480,1543489728,1543795200,8,2
B2C,70912,,2018-12-05 03:13:00+00:00,6,0.0,2,5,30024,77573,0,69.97,1,2018-12-01 19:33:09+00:00,2018-12-07 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8115,TX,GA,4,1543979580,1543692789,1544140800,32,1
B2C,2474,1.0,2019-06-22 00:35:00+00:00,6,0.0,2,5,77386,27030,1,21.95,1,2019-06-21 00:17:40+00:00,2019-06-24 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8116,NC,TX,2,1561163700,1561076260,1561334400,48,1
B2C,401,1.0,2019-01-22 15:01:00+00:00,0,0.0,3,5,75901,97303,10,3.43,1,2019-01-22 06:03:28+00:00,2019-01-25 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8117,OR,TX,3,1548169260,1548137008,1548374400,8,1
B2C,400,1.0,2018-12-12 21:02:00+00:00,2,0.0,2,9,16066,92618,11,11.99,1,2018-12-12 15:36:10+00:00,2018-12-14 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,8118,CA,PA,2,1544648520,1544628970,1544745600,6,1
B2C,1634,1.0,2019-09-03 20:37:00+00:00,0,0.0,3,5,33178,36456,1,12.18,1,2019-09-02 20:02:13+00:00,2019-09-05 00:00:00+00:00,8,LETTER,8119,AL,FL,2,1567543020,1567454533,1567641600,8,1
B2C,401,1.0,2019-03-04 15:59:00+00:00,0,0.0,3,5,75901,35072,10,13.98,1,2019-03-03 01:46:39+00:00,2019-03-06 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8120,AL,TX,2,1551715140,1551577599,1551830400,12,1
B2C,221039,2.0,2018-12-14 05:17:00+00:00,1,39.3,2,5,17547,78738,4,209.99,1,2018-12-12 15:19:39+00:00,2018-12-18 00:00:00+00:00,140,PACKAGE_THICK_ENVELOPE,8121,TX,PA,4,1544764620,1544627979,1545091200,140,2
B2C,60268,,2018-11-14 16:01:00+00:00,4,11.4,2,9,37311,11702,4,125.0,1,2018-11-14 00:23:04+00:00,2018-11-17 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8122,NY,TN,4,1542211260,1542154984,1542412800,48,1
C2C,28751,0.0,2019-01-01 00:41:00+00:00,3,3.28,2,8,40505,28207,3,2.51,1,2018-12-29 17:33:32+00:00,2019-01-02 00:00:00+00:00,8,LETTER,8123,NC,KY,1,1546303260,1546104812,1546387200,8,0
C2C,701284,3.0,2018-12-07 04:04:00+00:00,0,0.0,3,5,32205,53110,8,22.0,1,2018-12-04 19:20:03+00:00,2018-12-10 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8124,WI,FL,4,1544155440,1543951203,1544400000,3,3
B2C,29162,,2018-12-03 19:39:00+00:00,0,0.0,3,5,17011,48079,15,7.99,1,2018-11-30 18:39:40+00:00,2018-12-06 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,8125,MI,PA,4,1543865940,1543603180,1544054400,5,1
C2C,204124,1.0,2019-02-11 10:34:00+00:00,0,0.0,3,5,75068,27591,4,14.98,1,2019-02-09 13:15:29+00:00,2019-02-15 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8126,NC,TX,4,1549881240,1549718129,1550188800,4,1
C2C,590353,1.0,2018-11-30 00:19:00+00:00,0,10.0,3,5,98683,28379,0,34.99,1,2018-11-28 23:21:32+00:00,2018-12-06 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8127,NC,WA,6,1543537140,1543447292,1544054400,8,1
C2C,7259890,,2018-11-13 22:41:00+00:00,2,0.0,2,9,32137,19070,0,6.5,1,2018-11-13 19:39:45+00:00,2018-11-17 00:00:00+00:00,6,LARGE_ENVELOPE,8128,PA,FL,4,1542148860,1542137985,1542412800,6,1
C2C,1109503,0.0,2018-11-23 17:26:00+00:00,1,10.15,2,5,28079,47448,11,80.5,1,2018-11-20 16:05:29+00:00,2018-11-25 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8129,IN,NC,3,1542993960,1542729929,1543104000,48,0
C2C,862180,2.0,2018-12-04 01:33:00+00:00,1,0.0,2,5,94960,80751,1,55.0,1,2018-11-30 20:34:12+00:00,2018-12-07 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8130,CO,CA,5,1543887180,1543610052,1544140800,48,2
C2C,544295,1.0,2018-11-21 19:09:00+00:00,0,4.8,3,5,15201,60634,2,14.5,1,2018-11-20 18:52:28+00:00,2018-11-24 00:00:00+00:00,11,PACKAGE_THICK_ENVELOPE,8131,IL,PA,3,1542827340,1542739948,1543017600,11,1
B2C,223295,1.0,2019-04-22 15:35:00+00:00,0,3.5,3,5,27282,29574,12,44.0,1,2019-04-21 02:38:36+00:00,2019-04-24 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8132,SC,NC,2,1555947300,1555814316,1556064000,4,1
B2C,35457,,2018-11-16 17:47:00+00:00,0,0.0,3,5,78247,93015,5,16.99,1,2018-11-15 21:43:30+00:00,2018-11-19 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8133,CA,TX,2,1542390420,1542318210,1542585600,8,1
C2C,1331301,3.0,2018-11-26 05:00:00+00:00,0,1.99,3,5,14618,92173,0,4.8,1,2018-11-20 19:30:15+00:00,2018-11-28 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8134,CA,NY,5,1543208400,1542742215,1543363200,3,3
B2C,5401,1.0,2018-11-23 19:57:00+00:00,0,0.0,3,5,37387,56303,4,5.29,1,2018-11-20 18:39:33+00:00,2018-11-26 00:00:00+00:00,13,LETTER,8135,MN,TN,3,1543003020,1542739173,1543190400,13,1
B2C,73437,1.0,2018-11-29 08:18:00+00:00,0,3.0,3,5,90024,07002,19,8.01,1,2018-11-24 18:55:15+00:00,2018-12-03 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,8136,NJ,CA,5,1543479480,1543085715,1543795200,6,1
B2C,10070,0.0,2018-11-20 21:52:00+00:00,1,0.0,2,5,57104,91732,5,28.88,1,2018-11-18 22:14:56+00:00,2018-11-23 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,8137,CA,SD,3,1542750720,1542579296,1542931200,2,0
C2C,1669843,3.0,2019-03-16 18:54:00+00:00,0,4.49,3,5,54911,37067,0,20.0,1,2019-03-15 20:23:40+00:00,2019-03-18 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,8138,TN,WI,1,1552762440,1552681420,1552867200,8,3
B2C,105879,,2018-12-01 19:49:00+00:00,1,13.5,2,5,24070,49931,22,18.95,1,2018-11-30 18:58:29+00:00,2018-12-04 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,8139,MI,VA,2,1543693740,1543604309,1543881600,64,1
B2C,72905,2.0,2018-11-29 01:56:00+00:00,0,0.0,3,5,90005,17022,2,12.15,1,2018-11-27 03:15:50+00:00,2018-12-03 00:00:00+00:00,0,NONE,8140,PA,CA,5,1543456560,1543288550,1543795200,8,2
C2C,245309,,2018-11-15 04:16:00+00:00,0,3.5,3,5,78758,91733,0,6.0,1,2018-11-14 19:08:01+00:00,2018-11-17 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8141,CA,TX,3,1542255360,1542222481,1542412800,3,1
C2C,96505,3.0,2018-11-20 07:34:00+00:00,0,0.0,3,5,94585,98087,3,25.8,1,2018-11-19 05:05:20+00:00,2018-11-23 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,8142,WA,CA,3,1542699240,1542603920,1542931200,8,3
B2C,91264,2.0,2018-12-10 20:47:00+00:00,0,3.0,3,5,31406,07652,3,11.99,1,2018-12-04 11:16:17+00:00,2018-12-13 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,8143,NJ,GA,7,1544474820,1543922177,1544659200,5,2
B2C,68012,3.0,2018-11-29 03:46:00+00:00,1,0.0,2,5,33010,33198-1534,5,9.99,1,2018-11-27 18:03:46+00:00,2018-11-30 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8144,-1,FL,3,1543463160,1543341826,1543536000,32,3
B2C,60796,1.0,2018-12-17 21:16:00+00:00,3,0.0,2,8,37205,29691,24,34.99,1,2018-12-16 02:40:52+00:00,2018-12-20 00:00:00+00:00,0,NONE,8145,SC,TN,3,1545081360,1544928052,1545264000,8,1
B2C,55157,0.0,2019-08-12 19:33:00+00:00,0,0.0,3,5,97366,90620,0,8.44,2,2019-08-12 01:33:35+00:00,2019-08-14 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8146,CA,OR,2,1565638380,1565573615,1565740800,8,0
B2C,2852,1.0,2019-10-25 16:35:00+00:00,0,0.0,3,5,47546,55427,2,18.95,1,2019-10-24 23:32:15+00:00,2019-10-28 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8147,MN,IN,2,1572021300,1571959935,1572220800,12,1
C2C,762968,3.0,2018-11-26 16:39:00+00:00,1,9.85,2,5,30809,75098,0,18.5,1,2018-11-21 16:21:12+00:00,2018-11-30 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8148,TX,GA,6,1543250340,1542817272,1543536000,32,3
B2C,34866,1.0,2018-12-28 20:28:00+00:00,1,0.0,2,5,19406,95336,0,44.95,1,2018-12-28 09:24:46+00:00,2018-12-31 00:00:00+00:00,0,NONE,8149,CA,PA,1,1546028880,1545989086,1546214400,8,1
B2C,18846,,2018-11-15 20:04:00+00:00,0,2.79,3,5,40217,91106,8,100.0,1,2018-11-15 03:00:15+00:00,2018-11-17 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8150,CA,KY,3,1542312240,1542250815,1542412800,8,1
B2C,175182,2.0,2018-12-15 01:39:00+00:00,7,12.85,2,5,92530,90241,13,25.99,1,2018-12-13 20:23:53+00:00,2018-12-17 00:00:00+00:00,240,PACKAGE_THICK_ENVELOPE,8151,CA,CA,2,1544837940,1544732633,1545004800,240,2
C2C,861631,,2018-11-15 17:33:00+00:00,0,3.5,3,5,60545,48042,2,12.99,1,2018-11-14 23:36:01+00:00,2018-11-17 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,8152,MI,IL,3,1542303180,1542238561,1542412800,3,1
B2C,8502,3.0,2019-04-02 01:56:00+00:00,0,0.0,3,5,91320,78759,3,10.95,1,2019-03-31 05:51:46+00:00,2019-04-05 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8153,TX,CA,4,1554170160,1554011506,1554422400,8,3
B2C,102651,2.0,2019-01-09 05:15:00+00:00,1,0.0,2,5,77036,91737,0,83.99,1,2019-01-08 02:47:36+00:00,2019-01-11 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8154,CA,TX,4,1547010900,1546915656,1547164800,8,2
B2C,122435,2.0,2018-11-27 22:38:00+00:00,2,0.0,2,9,95820,61032,19,3.95,1,2018-11-19 21:29:06+00:00,2018-12-03 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8155,IL,CA,9,1543358280,1542662946,1543795200,4,2
B2C,39220,1.0,2019-01-09 21:53:00+00:00,0,2.99,3,5,89521,21113,11,23.77,1,2019-01-09 11:54:53+00:00,2019-01-11 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8156,MD,NV,2,1547070780,1547034893,1547164800,8,1
C2C,730036,3.0,2019-01-03 16:54:00+00:00,5,7.25,2,5,46990,22938,13,40.0,1,2019-01-03 02:41:01+00:00,2019-01-07 00:00:00+00:00,20,PACKAGE_THICK_ENVELOPE,8157,VA,IN,3,1546534440,1546483261,1546819200,20,3
B2C,16544,1.0,2019-04-02 18:29:00+00:00,1,0.0,2,5,48207,03833,1,150.99,1,2019-04-01 21:30:16+00:00,2019-04-04 00:00:00+00:00,0,LETTER,8158,NH,MI,3,1554229740,1554154216,1554336000,8,1
B2C,5845,3.0,2019-02-28 20:49:00+00:00,0,0.0,3,5,08859,80224,2,9.11,1,2019-02-28 05:35:20+00:00,2019-03-04 00:00:00+00:00,0,LETTER,8159,CO,NJ,2,1551386940,1551332120,1551657600,8,3
B2C,20761,3.0,2019-04-01 21:36:00+00:00,0,0.0,3,5,91911,02189,2,21.0,1,2019-04-01 20:46:44+00:00,2019-04-03 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8160,MA,CA,2,1554154560,1554151604,1554249600,16,3
B2C,46101,,2018-11-23 15:17:00+00:00,1,0.0,2,5,48126,20120,11,69.98,1,2018-11-23 13:04:33+00:00,2018-11-27 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8161,VA,MI,2,1542986220,1542978273,1543276800,8,1
B2C,3969,1.0,2019-04-26 20:21:00+00:00,0,0.0,3,5,93036,74331,0,29.99,1,2019-04-26 02:20:09+00:00,2019-04-29 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8162,OK,CA,2,1556310060,1556245209,1556496000,16,1
B2C,3969,1.0,2019-05-07 18:46:00+00:00,0,0.0,3,5,93036,60618,0,29.99,1,2019-05-07 02:05:45+00:00,2019-05-09 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8163,IL,CA,3,1557254760,1557194745,1557360000,16,1
B2C,13699,1.0,2018-11-28 23:08:00+00:00,0,0.0,3,5,83274,61341,17,11.99,4,2018-11-28 14:25:21+00:00,2018-12-06 00:00:00+00:00,8,LARGE_ENVELOPE,8164,IL,ID,6,1543446480,1543415121,1544054400,8,1
C2C,365776,1.0,2018-11-27 08:17:00+00:00,1,21.03,2,5,11590,98674,0,63.9,1,2018-11-25 00:27:26+00:00,2018-11-29 00:00:00+00:00,80,PACKAGE_THICK_ENVELOPE,8165,WA,NY,3,1543306620,1543105646,1543449600,80,1
C2C,220724,2.0,2018-11-24 14:39:00+00:00,0,0.0,3,5,26554,08260,4,26.55,1,2018-11-22 06:28:55+00:00,2018-11-26 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8166,NJ,WV,1,1543070340,1542868135,1543190400,16,2
C2C,68645,,2018-11-19 23:41:00+00:00,0,0.0,3,5,29607,11714,2,9.0,1,2018-11-17 01:26:40+00:00,2018-11-23 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,8167,NY,SC,4,1542670860,1542418000,1542931200,10,1
C2C,237253,,2018-11-18 03:39:00+00:00,0,3.5,3,5,66614,98902,6,4.99,1,2018-11-16 21:39:39+00:00,2018-11-20 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,8168,WA,KS,2,1542512340,1542404379,1542672000,10,1
B2C,121443,3.0,2018-12-14 20:37:00+00:00,1,0.0,2,5,65616,57301,17,27.99,1,2018-12-13 05:20:18+00:00,2018-12-17 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8169,SD,MO,3,1544819820,1544678418,1545004800,16,3
C2C,225607,1.0,2018-11-24 02:57:00+00:00,0,0.0,3,5,13212,29672,3,9.79,1,2018-11-22 12:26:19+00:00,2018-11-26 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8170,SC,NY,1,1543028220,1542889579,1543190400,8,1
C2C,131645,,2018-11-19 21:01:00+00:00,1,7.25,2,5,41139,24551,3,3.75,1,2018-11-18 18:46:43+00:00,2018-11-21 00:00:00+00:00,24,PACKAGE_THICK_ENVELOPE,8171,VA,KY,2,1542661260,1542566803,1542758400,24,1
C2C,123657,1.0,2018-12-11 07:19:00+00:00,4,0.0,2,9,94501,63043,4,9.99,1,2018-12-08 12:38:32+00:00,2018-12-14 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8172,MO,CA,4,1544512740,1544272712,1544745600,8,1
C2C,156645,,2018-11-24 16:13:00+00:00,1,0.0,2,5,55429,45158,11,26.0,1,2018-11-23 23:20:51+00:00,2018-11-27 00:00:00+00:00,19,PACKAGE_THICK_ENVELOPE,8173,OH,MN,2,1543075980,1543015251,1543276800,19,1
B2C,1151,3.0,2018-12-28 04:12:00+00:00,3,3.97,2,8,22033,39145,14,5.9,1,2018-12-25 23:59:56+00:00,2019-01-02 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8174,MS,VA,4,1545970320,1545782396,1546387200,8,3
B2C,6836,1.0,2019-05-22 20:00:00+00:00,0,0.0,3,5,48167,23069,1,15.1,1,2019-05-21 18:06:39+00:00,2019-05-25 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,8175,VA,MI,4,1558555200,1558461999,1558742400,1,1
B2C,112637,2.0,2018-11-27 15:17:00+00:00,3,0.0,2,8,22042,20879,18,9.98,1,2018-11-19 05:01:52+00:00,2018-11-23 00:00:00+00:00,16,LETTER,8176,MD,VA,3,1543331820,1542603712,1542931200,16,2
B2C,47760,1.0,2019-01-31 19:14:00+00:00,0,0.0,3,5,15213,29910,19,35.09,1,2019-01-31 13:22:38+00:00,2019-02-02 00:00:00+00:00,48,NONE,8177,SC,PA,2,1548962040,1548940958,1549065600,48,1
C2C,3375832,2.0,2018-11-19 14:58:00+00:00,1,5.0,2,5,33019,06238,5,135.5,1,2018-11-18 16:56:42+00:00,2018-11-23 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8178,CT,FL,3,1542639480,1542560202,1542931200,8,2
C2C,293070,1.0,2018-11-20 04:28:00+00:00,0,0.0,3,5,28480,14226,6,9.95,1,2018-11-19 15:09:19+00:00,2018-11-21 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8179,NY,NC,2,1542688080,1542640159,1542758400,8,1
C2C,571514,2.0,2019-01-18 02:15:00+00:00,1,0.0,2,5,33019,74464,11,65.0,1,2019-01-16 17:47:50+00:00,2019-01-19 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8180,OK,FL,3,1547777700,1547660870,1547856000,32,2
C2C,382408,3.0,2018-12-17 19:26:00+00:00,2,8.5,2,9,76180,80021,3,20.0,1,2018-12-05 02:37:11+00:00,2018-12-20 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8181,CO,TX,12,1545074760,1543977431,1545264000,8,3
C2C,4567313,3.0,2018-11-26 16:19:00+00:00,1,21.05,2,5,06403,85255,17,15.0,1,2018-11-23 22:09:36+00:00,2018-11-28 00:00:00+00:00,57,PACKAGE_THICK_ENVELOPE,8182,AZ,CT,3,1543249140,1543010976,1543363200,57,3
B2C,51944,5.0,2018-12-10 17:47:00+00:00,1,0.0,2,5,17815,43571,4,39.95,1,2018-12-07 07:08:01+00:00,2018-12-19 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8183,OH,PA,8,1544464020,1544166481,1545177600,12,5
B2C,19529,,2018-11-20 14:12:00+00:00,1,0.0,2,5,44113,62223,25,14.95,1,2018-11-19 17:55:38+00:00,2018-11-23 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8184,IL,OH,3,1542723120,1542650138,1542931200,32,1
B2C,171326,1.0,2018-12-15 22:07:00+00:00,0,3.5,3,5,44094,52803,7,11.5,1,2018-12-14 15:46:43+00:00,2018-12-18 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8185,IA,OH,2,1544911620,1544802403,1545091200,8,1
B2C,3448,0.0,2018-12-07 02:08:00+00:00,0,0.0,3,5,90740,92407,12,10.99,2,2018-12-05 17:23:28+00:00,2018-12-08 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,8186,CA,CA,3,1544148480,1544030608,1544227200,2,0
C2C,309595,3.0,2018-11-23 17:02:00+00:00,1,6.95,2,5,78660,01531,19,399.0,1,2018-11-23 04:18:54+00:00,2018-11-26 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8187,MA,TX,1,1542992520,1542946734,1543190400,8,3
C2C,252217,,2018-11-19 18:58:00+00:00,2,8.8,2,9,32141,88312,20,3.0,1,2018-11-19 02:01:40+00:00,2018-11-23 00:00:00+00:00,16,LETTER,8188,NM,FL,3,1542653880,1542592900,1542931200,16,1
B2C,22426,3.0,2019-01-02 21:39:00+00:00,1,14.55,2,5,28129,23703,1,19.95,1,2018-12-31 04:07:56+00:00,2019-01-04 00:00:00+00:00,144,PACKAGE_THICK_ENVELOPE,8189,VA,NC,3,1546465140,1546229276,1546560000,144,3
B2C,51803,3.0,2018-12-01 15:40:00+00:00,0,0.0,3,5,32809,27203,1,14.68,1,2018-11-30 13:45:55+00:00,2018-12-04 00:00:00+00:00,4,LARGE_ENVELOPE,8190,NC,FL,2,1543678800,1543585555,1543881600,4,3
B2C,24929,1.0,2018-11-27 18:49:00+00:00,0,0.0,3,5,33604,45044,7,41.01,1,2018-11-26 14:36:29+00:00,2018-11-30 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,8191,OH,FL,4,1543344540,1543242989,1543536000,64,1
C2C,182330,1.0,2018-11-26 15:59:00+00:00,3,2.66,2,8,53121,11215,14,0.99,1,2018-11-23 14:09:24+00:00,2018-12-05 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8192,NY,WI,8,1543247940,1542982164,1543968000,16,1
B2C,20838,1.0,2018-11-24 23:30:00+00:00,0,0.0,3,5,48153-2075,22310,2,13.85,1,2018-11-24 00:19:59+00:00,2018-11-27 00:00:00+00:00,5,LARGE_PACKAGE,8193,VA,-1,2,1543102200,1543018799,1543276800,5,1
B2C,71116,,2018-11-28 13:40:00+00:00,0,6.7,3,5,13476,79938,0,21.99,1,2018-11-28 06:49:34+00:00,2018-11-30 00:00:00+00:00,15,PACKAGE_THICK_ENVELOPE,8194,TX,NY,2,1543412400,1543387774,1543536000,15,1
C2C,2201374,3.0,2018-11-23 18:09:00+00:00,1,10.65,2,5,06515,33928,0,33.0,1,2018-11-21 16:12:05+00:00,2018-11-26 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8195,FL,CT,2,1542996540,1542816725,1543190400,32,3
B2C,21508,2.0,2019-04-12 04:58:00+00:00,0,4.95,3,5,10026,95405,0,9.99,1,2019-04-10 17:44:25+00:00,2019-04-16 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,8196,CA,NY,4,1555045080,1554918265,1555372800,16,2
C2C,1327062,0.0,2018-12-12 02:57:00+00:00,1,0.0,2,5,07011,23464,9,23.95,2,2018-12-08 23:54:27+00:00,2018-12-14 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8197,VA,NJ,4,1544583420,1544313267,1544745600,48,0
B2C,105121,1.0,2018-11-21 02:40:00+00:00,1,10.0,2,5,76120,35802,3,39.95,1,2018-11-19 18:31:04+00:00,2018-11-23 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,8198,AL,TX,3,1542768000,1542652264,1542931200,48,1
B2C,344121,0.0,2019-01-22 22:06:00+00:00,0,0.0,3,5,77080,19460,11,20.0,2,2018-11-29 02:40:17+00:00,2019-01-28 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,8199,PA,TX,40,1548194760,1543459217,1548633600,8,0
C2C,74801,2.0,2018-11-24 16:59:00+00:00,0,4.45,3,5,33901,30081,0,9.95,1,2018-11-21 21:45:28+00:00,2018-11-26 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,8200,GA,FL,2,1543078740,1542836728,1543190400,10,2
B2C,79307,1.0,2019-01-04 00:50:00+00:00,0,0.0,3,5,87111,49503,3,11.95,1,2019-01-02 15:18:26+00:00,2019-01-05 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,8201,MI,NM,3,1546563000,1546442306,1546646400,1,1
B2C,538,1.0,2019-02-19 03:39:00+00:00,0,0.95,3,5,80202,77046,0,10.5,1,2019-02-15 23:34:38+00:00,2019-02-22 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,8202,TX,CO,4,1550547540,1550273678,1550793600,12,1
C2C,146772,,2018-11-28 20:55:00+00:00,1,8.75,2,5,48114,18612,13,23.39,1,2018-11-27 22:56:09+00:00,2018-12-03 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,8203,PA,MI,4,1543438500,1543359369,1543795200,32,1
B2C,2901,1.0,2019-01-30 22:14:00+00:00,0,0.0,3,5,34986,33162,5,6.99,1,2019-01-17 17:50:35+00:00,2019-01-31 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,8204,FL,FL,9,1548886440,1547747435,1548892800,1,1
C2C,475768,2.0,2018-11-28 11:12:00+00:00,2,4.0,2,9,30265,11772,3,12.95,2,2018-11-23 17:30:05+00:00,2018-12-01 00:00:00+00:00,0,LETTER,8205,NY,GA,6,1543403520,1542994205,1543622400,8,2
B2C,2901,2.0,2019-09-13 17:00:00+00:00,0,3.09,3,5,34986,75052,5,3.99,1,2019-09-13 04:30:38+00:00,2019-09-16 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,8206,TX,FL,1,1568394000,1568349038,1568592000,1,2
C2C,599047,3.0,2018-12-11 22:22:00+00:00,1,25.67,2,5,59105,15552,11,51.0,1,2018-12-11 21:56:14+00:00,2018-12-13 00:00:00+00:00,80,PACKAGE_THICK_ENVELOPE,8207,PA,MT,2,1544566920,1544565374,1544659200,80,3
C2C,579311,2.0,2019-07-28 22:28:00+00:00,3,4.83,2,8,93536,79603,14,30.0,1,2019-07-26 11:29:01+00:00,2019-08-01 00:00:00+00:00,72,PACKAGE_THICK_ENVELOPE,8208,TX,CA,4,1564352880,1564140541,1564617600,72,2
B2C,2855,1.0,2019-04-22 19:10:00+00:00,0,0.0,3,5,49077,18052,2,8.95,1,2019-04-22 01:04:32+00:00,2019-04-25 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,8209,PA,MI,3,1555960200,1555895072,1556150400,4,1
